login,pre_commit_count,pre_mean_message_length,pre_active_weeks,pre_repos_touched,pre_mean_commits_per_active_week,pre_frac_multiline,pre_frac_conventional,pre_frac_mentions_test,pre_frac_has_bullets,pre_mean_inter_commit_hours,pre_frac_burst_commits,pre_sampled_test_cowrite_rate,pre_file_sample_count,pre_mean_pr_body_length,pre_frac_pr_has_body,post_commit_count,post_mean_message_length,post_active_weeks,post_repos_touched,post_mean_commits_per_active_week,post_frac_multiline,post_frac_conventional,post_frac_mentions_test,post_frac_has_bullets,post_mean_inter_commit_hours,post_frac_burst_commits,post_sampled_test_cowrite_rate,post_file_sample_count,post_mean_pr_body_length,post_frac_pr_has_body,delta_commit_count,delta_mean_message_length,delta_active_weeks,delta_repos_touched,delta_mean_commits_per_active_week,delta_frac_multiline,delta_frac_conventional,delta_frac_mentions_test,delta_frac_has_bullets,delta_mean_inter_commit_hours,delta_frac_burst_commits,delta_sampled_test_cowrite_rate,delta_file_sample_count,delta_mean_pr_body_length,delta_frac_pr_has_body
lexiscode,88,20.3,20,4,4.4,0.011,0.091,0.011,0.0,117.85,0.586,0.0,0,0.0,0.0,12,19.92,5,2,2.4,0.0,0.083,0.0,0.0,808.9,0.545,0.0,0,0.0,0.0,-76,-0.38,-15,-2,-2.0,-0.011,-0.008,-0.011,0.0,691.05,-0.041,0.0,0,0.0,0.0
avi-gecko,60,32.05,8,2,7.5,0.0,0.0,0.0,0.0,72.23,0.525,0.0,0,0.0,0.0,23,31.52,4,2,5.75,0.0,0.0,0.043,0.0,218.03,0.5,0.0,0,0.0,0.0,-37,-0.53,-4,0,-1.75,0.0,0.0,0.043,0.0,145.8,-0.025,0.0,0,0.0,0.0
maiow,74,23.45,19,4,3.89,0.014,0.0,0.0,0.014,134.57,0.452,0.0,0,183.0,1.0,26,31.88,12,2,2.17,0.038,0.0,0.0,0.0,424.6,0.28,0.0,0,0.0,0.0,-48,8.43,-7,-2,-1.72,0.024,0.0,0.0,-0.014,290.03,-0.172,0.0,0,-183.0,-1.0
xRookieFight,33,18.18,5,3,6.6,0.03,0.0,0.0,0.0,121.04,0.844,0.0,0,0.0,0.0,24,35.08,11,4,2.18,0.292,0.0,0.0,0.0,429.55,0.522,0.0,0,0.5,0.0,-9,16.9,6,1,-4.42,0.262,0.0,0.0,0.0,308.51,-0.322,0.0,0,0.5,0.0
letelumiere,55,20.09,7,3,7.86,0.0,0.0,0.0,0.0,28.1,0.611,0.0,0,0.0,0.0,9,16.89,3,1,3.0,0.111,0.0,0.0,0.0,950.86,0.375,0.0,0,0.0,0.0,-46,-3.2,-4,-2,-4.86,0.111,0.0,0.0,0.0,922.76,-0.236,0.0,0,0.0,0.0
jseop-lim,51,21.41,10,3,5.1,0.0,0.02,0.02,0.0,88.35,0.44,0.0,0,0.0,0.0,12,53.25,7,3,1.71,0.417,0.417,0.0,0.0,1433.2,0.364,0.0,0,0.0,0.0,-39,31.84,-3,0,-3.39,0.417,0.397,-0.02,0.0,1344.85,-0.076,0.0,0,0.0,0.0
higormetodio,40,31.18,7,2,5.71,0.0,0.0,0.0,0.025,83.74,0.462,0.0,0,0.0,0.0,60,37.38,25,2,2.4,0.0,0.0,0.0,0.083,119.19,0.203,0.0,0,0.0,0.0,20,6.2,18,0,-3.31,0.0,0.0,0.0,0.058,35.45,-0.259,0.0,0,0.0,0.0
NITB1202,21,45.86,8,1,2.62,0.0,0.0,0.048,0.0,75.5,0.2,0.0,0,0.0,0.0,36,34.14,12,4,3.0,0.0,0.0,0.028,0.0,157.83,0.257,0.0,0,0.0,0.0,15,-11.72,4,3,0.38,0.0,0.0,-0.02,0.0,82.33,0.057,0.0,0,0.0,0.0
Foksif,28,15.36,8,5,3.5,0.0,0.0,0.0,0.0,100.6,0.519,0.0,0,0.0,0.0,18,15.89,14,4,1.29,0.0,0.0,0.0,0.0,1018.4,0.176,0.0,0,0.0,0.0,-10,0.53,6,-1,-2.21,0.0,0.0,0.0,0.0,917.8,-0.343,0.0,0,0.0,0.0
wafemi999,31,22.52,13,4,2.38,0.097,0.0,0.0,0.0,409.35,0.433,0.0,0,0.0,0.0,22,20.86,16,5,1.38,0.136,0.0,0.0,0.0,686.31,0.095,0.0,0,27.0,0.0,-9,-1.66,3,1,-1.0,0.039,0.0,0.0,0.0,276.96,-0.338,0.0,0,27.0,0.0
maaaaaaaaaatt,9,30.33,5,1,1.8,0.0,0.0,0.0,0.0,1798.07,0.5,0.0,0,0.0,0.0,47,50.43,21,1,2.24,0.213,0.0,0.021,0.0,425.03,0.435,0.0,0,165.0,1.0,38,20.1,16,0,0.44,0.213,0.0,0.021,0.0,-1373.04,-0.065,0.0,0,165.0,1.0
maIihu,53,15.42,6,2,8.83,0.83,0.0,0.0,0.0,30.43,0.577,0.0,0,0.0,0.0,47,15.15,6,2,7.83,0.106,0.0,0.0,0.0,37.94,0.522,0.0,0,0.0,0.0,-6,-0.27,0,0,-1.0,-0.724,0.0,0.0,0.0,7.51,-0.055,0.0,0,0.0,0.0
victorchgs,43,42.74,4,2,10.75,0.233,0.209,0.0,0.0,86.17,0.643,0.0,0,0.0,0.0,57,57.23,6,1,9.5,0.298,0.351,0.0,0.0,22.87,0.536,0.0,0,14.19,0.062,14,14.49,2,-1,-1.25,0.065,0.142,0.0,0.0,-63.3,-0.107,0.0,0,14.19,0.062
surajskhopkar,8,79.88,2,2,4.0,0.5,0.0,0.0,0.0,22.5,0.857,0.0,0,0.0,0.0,21,25.57,7,3,3.0,0.0,0.0,0.095,0.0,110.09,0.25,0.0,0,0.0,0.0,13,-54.31,5,1,-1.0,-0.5,0.0,0.095,0.0,87.59,-0.607,0.0,0,0.0,0.0
ASTER18K,19,19.05,7,4,2.71,0.053,0.0,0.0,0.0,713.05,0.667,0.0,0,0.0,0.0,17,29.29,6,1,2.83,0.0,0.0,0.0,0.353,386.27,0.625,0.0,0,0.0,0.0,-2,10.24,-1,-3,0.12,-0.053,0.0,0.0,0.353,-326.78,-0.042,0.0,0,0.0,0.0
jacksleight,9,18.67,6,1,1.5,0.0,0.0,0.0,0.0,929.95,0.375,0.0,0,0.0,0.0,9,23.0,3,1,3.0,0.0,0.0,0.0,0.0,1224.54,0.75,0.0,0,0.0,0.0,0,4.33,-3,0,1.5,0.0,0.0,0.0,0.0,294.59,0.375,0.0,0,0.0,0.0
hapfalo-mo,7,16.43,2,3,3.5,0.0,0.0,0.0,0.0,765.31,0.667,0.0,0,0.0,0.0,14,50.0,4,2,3.5,0.0,0.0,0.0,0.786,63.71,0.154,0.0,0,0.0,0.0,7,33.57,2,-1,0.0,0.0,0.0,0.0,0.786,-701.6,-0.513,0.0,0,0.0,0.0
Abdulbarikassim,10,15.6,1,1,10.0,0.0,0.0,0.0,0.0,2.38,0.889,0.0,0,0.0,0.0,78,81.12,8,5,9.75,0.385,0.128,0.0,0.013,74.55,0.779,0.0,0,0.0,0.0,68,65.52,7,4,-0.25,0.385,0.128,0.0,0.013,72.17,-0.11,0.0,0,0.0,0.0
mrkwjck,13,29.15,4,3,3.25,0.0,0.0,0.0,0.0,954.07,0.583,0.0,0,0.0,0.0,10,38.1,5,4,2.0,0.2,0.0,0.0,0.0,946.7,0.333,0.0,0,0.0,0.0,-3,8.95,1,1,-1.25,0.2,0.0,0.0,0.0,-7.37,-0.25,0.0,0,0.0,0.0
FeckNeck,29,20.76,6,4,4.83,0.0,0.103,0.0,0.0,327.6,0.75,0.0,0,0.0,0.0,6,16.0,2,1,3.0,0.0,0.0,0.0,0.0,225.44,0.8,0.0,0,0.0,0.0,-23,-4.76,-4,-3,-1.83,0.0,-0.103,0.0,0.0,-102.16,0.05,0.0,0,0.0,0.0
Allenyou1126,5,25.0,2,1,2.5,0.0,0.0,0.0,0.0,122.19,0.5,0.0,0,0.0,0.0,78,13.26,25,1,3.12,0.013,0.0,0.0,0.0,84.97,0.364,0.0,0,0.0,0.0,73,-11.74,23,0,0.62,0.013,0.0,0.0,0.0,-37.22,-0.136,0.0,0,0.0,0.0
BrenoSB98,45,18.6,7,4,6.43,0.0,0.0,0.0,0.0,224.61,0.75,0.0,0,0.0,0.0,5,16.0,3,1,1.67,0.0,0.0,0.0,0.0,3463.35,0.5,0.0,0,0.0,0.0,-40,-2.6,-4,-3,-4.76,0.0,0.0,0.0,0.0,3238.74,-0.25,0.0,0,0.0,0.0
rasbin111,15,31.53,4,2,3.75,0.0,0.0,0.0,0.0,347.87,0.786,0.0,0,0.0,0.0,21,24.43,9,4,2.33,0.0,0.0,0.0,0.0,674.02,0.25,0.0,0,0.0,0.0,6,-7.1,5,2,-1.42,0.0,0.0,0.0,0.0,326.15,-0.536,0.0,0,0.0,0.0
chetanpatil13,7,18.71,1,1,7.0,0.0,0.0,0.0,0.0,17.71,0.833,0.0,0,0.0,0.0,27,22.41,3,4,9.0,0.0,0.0,0.0,0.0,286.2,0.808,0.0,0,0.0,0.0,20,3.7,2,3,2.0,0.0,0.0,0.0,0.0,268.49,-0.025,0.0,0,0.0,0.0
mitsimi,47,51.7,11,3,4.27,0.34,0.085,0.0,0.021,280.45,0.587,0.0,0,0.0,0.0,53,37.08,9,2,5.89,0.151,0.0,0.019,0.0,199.27,0.731,0.0,0,70.8,0.4,6,-14.62,-2,-1,1.62,-0.189,-0.085,0.019,-0.021,-81.18,0.144,0.0,0,70.8,0.4
Lucak1011,73,37.56,11,1,6.64,0.274,0.0,0.0,0.027,56.34,0.667,0.0,0,20.5,0.111,5,16.4,3,2,1.67,0.0,0.0,0.0,0.0,3437.68,0.25,0.0,0,0.0,0.0,-68,-21.16,-8,1,-4.97,-0.274,0.0,0.0,-0.027,3381.34,-0.417,0.0,0,-20.5,-0.111
Ice-Citron,33,91.3,4,2,8.25,0.03,0.0,0.0,0.152,140.51,0.375,0.0,0,105.0,1.0,27,22.48,12,1,2.25,0.074,0.0,0.0,0.0,458.0,0.577,0.0,0,0.0,0.0,-6,-68.82,8,-1,-6.0,0.044,0.0,0.0,-0.152,317.49,0.202,0.0,0,-105.0,-1.0
jgieseler,18,22.06,14,2,1.29,0.0,0.0,0.0,0.0,831.19,0.235,0.0,0,124.6,0.2,11,28.55,7,2,1.57,0.0,0.0,0.0,0.0,1809.55,0.3,0.0,0,167.67,0.667,-7,6.49,-7,0,0.28,0.0,0.0,0.0,0.0,978.36,0.065,0.0,0,43.07,0.467
orebenson,29,28.38,4,3,7.25,0.0,0.0,0.0,0.103,175.13,0.679,0.0,0,0.0,0.0,71,19.24,10,5,7.1,0.0,0.0,0.085,0.028,160.82,0.643,0.0,0,0.0,0.0,42,-9.14,6,2,-0.15,0.0,0.0,0.085,-0.075,-14.31,-0.036,0.0,0,0.0,0.0
aritra042003,33,19.64,3,2,11.0,0.0,0.0,0.0,0.0,50.86,0.688,0.0,0,0.0,0.0,9,37.78,4,3,2.25,0.444,0.0,0.0,0.0,184.76,0.25,0.0,0,0.0,0.0,-24,18.14,1,1,-8.75,0.444,0.0,0.0,0.0,133.9,-0.438,0.0,0,0.0,0.0
darmuh,13,19.77,5,2,2.6,0.462,0.0,0.077,0.0,60.02,0.417,0.0,0,0.0,0.0,87,20.67,34,2,2.56,0.069,0.0,0.0,0.0,228.78,0.163,0.0,0,0.0,0.0,74,0.9,29,0,-0.04,-0.393,0.0,-0.077,0.0,168.76,-0.254,0.0,0,0.0,0.0
jyjyjy25,61,23.56,9,3,6.78,0.0,0.0,0.0,0.0,44.52,0.55,0.0,0,0.0,0.0,39,68.79,3,1,13.0,0.0,0.0,0.0,0.026,10.52,0.711,0.0,0,0.0,0.0,-22,45.23,-6,-2,6.22,0.0,0.0,0.0,0.026,-34.0,0.161,0.0,0,0.0,0.0
hazz01,16,18.94,5,3,3.2,0.0,0.0,0.0,0.125,184.18,0.667,0.0,0,0.0,0.0,8,25.88,4,1,2.0,0.0,0.0,0.0,0.0,2075.46,0.571,0.0,0,0.0,0.0,-8,6.94,-1,-2,-1.2,0.0,0.0,0.0,-0.125,1891.28,-0.096,0.0,0,0.0,0.0
fisayo-dev,24,17.88,6,3,4.0,0.0,0.0,0.0,0.0,252.45,0.565,0.0,0,0.0,0.0,18,18.5,3,2,6.0,0.0,0.0,0.0,0.0,146.61,0.471,0.0,0,0.0,0.0,-6,0.62,-3,-1,2.0,0.0,0.0,0.0,0.0,-105.84,-0.094,0.0,0,0.0,0.0
chaitanya1330,16,17.38,3,2,5.33,0.0,0.0,0.0,0.0,124.27,0.4,0.0,0,0.0,0.0,22,36.91,3,1,7.33,0.0,0.0,0.0,0.0,129.22,0.667,0.0,0,0.0,0.0,6,19.53,0,-1,2.0,0.0,0.0,0.0,0.0,4.95,0.267,0.0,0,0.0,0.0
princewill016,24,20.21,2,4,12.0,0.0,0.0,0.0,0.0,13.86,0.478,0.0,0,0.0,0.0,24,17.17,1,1,24.0,0.0,0.0,0.0,0.0,3.59,0.739,0.0,0,0.0,0.0,0,-3.04,-1,-3,12.0,0.0,0.0,0.0,0.0,-10.27,0.261,0.0,0,0.0,0.0
johnnyvasconcelos,50,16.44,5,4,10.0,0.0,0.0,0.0,0.0,32.76,0.633,0.0,0,0.0,0.0,24,14.58,5,2,4.8,0.042,0.0,0.0,0.0,367.77,0.478,0.0,0,0.0,0.0,-26,-1.86,0,-2,-5.2,0.042,0.0,0.0,0.0,335.01,-0.155,0.0,0,0.0,0.0
K3rhos,83,16.2,9,1,9.22,0.0,0.0,0.0,0.0,130.76,0.89,0.0,0,0.0,0.0,17,16.24,8,1,2.12,0.0,0.0,0.0,0.0,1091.47,0.5,0.0,0,0.0,0.0,-66,0.04,-1,0,-7.1,0.0,0.0,0.0,0.0,960.71,-0.39,0.0,0,0.0,0.0
magicmagnus,39,22.05,4,1,9.75,0.0,0.0,0.0,0.0,25.25,0.553,0.0,0,0.0,0.0,61,48.69,17,2,3.59,0.033,0.082,0.016,0.033,317.9,0.533,0.0,0,0.0,0.0,22,26.64,13,1,-6.16,0.033,0.082,0.016,0.033,292.65,-0.02,0.0,0,0.0,0.0
RaghavSingh1212,34,19.79,2,1,17.0,0.0,0.0,0.0,0.0,65.49,0.939,0.0,0,0.0,0.0,24,21.04,4,4,6.0,0.0,0.0,0.042,0.0,295.07,0.87,0.0,0,0.0,0.0,-10,1.25,2,3,-11.0,0.0,0.0,0.042,0.0,229.58,-0.069,0.0,0,0.0,0.0
mateusadada,93,54.56,9,1,10.33,0.882,0.0,0.0,0.108,60.13,0.717,0.0,0,0.0,0.0,7,18.0,3,1,2.33,0.143,0.0,0.0,0.0,95.51,0.167,0.0,0,0.0,0.0,-86,-36.56,-6,0,-8.0,-0.739,0.0,0.0,-0.108,35.38,-0.55,0.0,0,0.0,0.0
LucasGervasoni,37,14.49,9,1,4.11,0.0,0.0,0.0,0.0,149.25,0.528,0.0,0,0.0,0.0,36,20.69,17,5,2.12,0.0,0.194,0.028,0.0,391.52,0.314,0.0,0,0.0,0.0,-1,6.2,8,4,-1.99,0.0,0.194,0.028,0.0,242.27,-0.214,0.0,0,0.0,0.0
ihateblueb,46,32.24,8,3,5.75,0.022,0.0,0.0,0.0,48.78,0.533,0.0,0,4.83,0.0,54,53.2,15,3,3.6,0.611,0.0,0.0,0.0,339.61,0.528,0.0,0,0.0,0.0,8,20.96,7,0,-2.15,0.589,0.0,0.0,0.0,290.83,-0.005,0.0,0,-4.83,0.0
liebharc,14,71.64,3,1,4.67,0.071,0.0,0.071,0.0,426.37,0.615,0.0,0,0.0,0.0,22,32.05,1,1,22.0,0.045,0.0,0.182,0.0,0.83,0.905,0.0,0,0.0,0.0,8,-39.59,-2,0,17.33,-0.026,0.0,0.111,0.0,-425.54,0.29,0.0,0,0.0,0.0
MarmikPatil07,30,104.47,3,3,10.0,0.567,0.0,0.033,0.4,272.43,0.724,0.0,0,20.0,0.0,5,15.8,2,1,2.5,0.0,0.0,0.0,0.0,237.39,0.5,0.0,0,0.0,0.0,-25,-88.67,-1,-2,-7.5,-0.567,0.0,-0.033,-0.4,-35.04,-0.224,0.0,0,-20.0,0.0
DanielSeemaier,21,20.57,6,2,3.5,0.0,0.0,0.0,0.0,234.25,0.7,0.0,0,0.0,0.0,33,46.67,10,1,3.3,0.0,0.818,0.0,0.0,122.74,0.5,0.0,0,0.0,0.0,12,26.1,4,-1,-0.2,0.0,0.818,0.0,0.0,-111.51,-0.2,0.0,0,0.0,0.0
sahinkaraoglu,20,18.1,3,4,6.67,0.0,0.0,0.0,0.0,626.81,0.895,0.0,0,0.0,0.0,57,14.93,8,4,7.12,0.018,0.0,0.0,0.0,355.77,0.714,0.0,0,0.0,0.0,37,-3.17,5,0,0.45,0.018,0.0,0.0,0.0,-271.04,-0.181,0.0,0,0.0,0.0
TheoNicod,44,24.32,8,3,5.5,0.091,0.0,0.0,0.0,223.24,0.651,0.0,0,0.0,0.0,10,6.9,4,2,2.5,0.0,0.0,0.0,0.0,253.82,0.667,0.0,0,0.0,0.0,-34,-17.42,-4,-1,-3.0,-0.091,0.0,0.0,0.0,30.58,0.016,0.0,0,0.0,0.0
Praz-Nerd,72,43.49,10,5,7.2,0.319,0.0,0.0,0.0,144.03,0.634,0.0,0,2.45,0.0,28,68.18,2,1,14.0,0.75,0.0,0.0,0.0,6.06,0.741,0.0,0,2.5,0.0,-44,24.69,-8,-4,6.8,0.431,0.0,0.0,0.0,-137.97,0.107,0.0,0,0.05,0.0
MateuszSzczukiewicz,67,21.1,10,5,6.7,0.03,0.0,0.015,0.0,26.52,0.273,0.0,0,0.0,0.0,16,34.88,3,2,5.33,0.25,0.0,0.0,0.0,288.29,0.533,0.0,0,0.0,0.0,-51,13.78,-7,-3,-1.37,0.22,0.0,-0.015,0.0,261.77,0.26,0.0,0,0.0,0.0
Adiksuu,95,21.54,19,2,5.0,0.0,0.0,0.0,0.137,152.76,0.532,0.0,0,26.0,0.0,5,19.8,4,2,1.25,0.0,0.0,0.0,0.0,4657.13,0.0,0.0,0,0.0,0.0,-90,-1.74,-15,0,-3.75,0.0,0.0,0.0,-0.137,4504.37,-0.532,0.0,0,-26.0,0.0
Mohid-Master,12,32.33,2,2,6.0,0.5,0.0,0.0,0.0,562.52,0.364,0.0,0,0.0,0.0,22,22.82,9,3,2.44,0.0,0.0,0.0,0.0,427.67,0.238,0.0,0,0.0,0.0,10,-9.51,7,1,-3.56,-0.5,0.0,0.0,0.0,-134.85,-0.126,0.0,0,0.0,0.0
Aisuko,54,71.39,8,1,6.75,0.87,0.0,0.0,0.0,60.14,0.264,0.0,0,0.0,0.0,46,52.11,14,2,3.29,0.087,0.0,0.0,0.022,265.02,0.356,0.0,0,6.75,0.0,-8,-19.28,6,1,-3.46,-0.783,0.0,0.0,0.022,204.88,0.092,0.0,0,6.75,0.0
KarlaNunes,38,23.97,12,5,3.17,0.026,0.0,0.0,0.0,221.19,0.432,0.0,0,0.0,0.0,9,37.44,4,1,2.25,0.222,0.0,0.0,0.0,1398.93,0.375,0.0,0,0.0,0.0,-29,13.47,-8,-4,-0.92,0.196,0.0,0.0,0.0,1177.74,-0.057,0.0,0,0.0,0.0
fatihunlu,5,16.0,5,1,1.0,0.0,0.0,0.0,0.0,3492.9,0.0,0.0,0,0.0,0.0,12,19.83,8,2,1.5,0.0,0.0,0.0,0.0,1475.34,0.273,0.0,0,0.0,0.0,7,3.83,3,1,0.5,0.0,0.0,0.0,0.0,-2017.56,0.273,0.0,0,0.0,0.0
BrookJeynes,35,16.0,18,1,1.94,0.0,0.0,0.0,0.0,500.15,0.441,0.0,0,0.0,0.0,6,17.5,5,1,1.2,0.0,0.167,0.0,0.0,3911.76,0.0,0.0,0,0.0,0.0,-29,1.5,-13,0,-0.74,0.0,0.167,0.0,0.0,3411.61,-0.441,0.0,0,0.0,0.0
FabioGreenwood,8,28.38,5,2,1.6,0.0,0.0,0.0,0.0,1278.13,0.286,0.0,0,0.0,0.0,92,63.28,14,3,6.57,0.022,0.0,0.043,0.0,117.86,0.538,0.0,0,0.0,0.0,84,34.9,9,1,4.97,0.022,0.0,0.043,0.0,-1160.27,0.252,0.0,0,0.0,0.0
g-ohara,47,28.23,6,2,7.83,0.021,0.0,0.064,0.0,21.58,0.565,0.0,0,258.4,0.8,53,37.68,16,3,3.31,0.038,0.811,0.038,0.038,297.81,0.442,0.0,0,0.0,0.0,6,9.45,10,1,-4.52,0.017,0.811,-0.026,0.038,276.23,-0.123,0.0,0,-258.4,-0.8
skshpapa80,27,18.44,16,4,1.69,0.0,0.0,0.0,0.0,640.57,0.269,0.0,0,0.0,0.0,49,15.94,27,4,1.81,0.0,0.0,0.0,0.0,383.68,0.292,0.0,0,0.0,0.0,22,-2.5,11,0,0.12,0.0,0.0,0.0,0.0,-256.89,0.023,0.0,0,0.0,0.0
al42and,23,28.7,13,1,1.77,0.087,0.0,0.0,0.0,690.61,0.409,0.0,0,0.0,0.0,22,35.59,10,1,2.2,0.091,0.0,0.0,0.0,587.24,0.429,0.0,0,0.0,0.0,-1,6.89,-3,0,0.43,0.004,0.0,0.0,0.0,-103.37,0.02,0.0,0,0.0,0.0
vaibhav-yerkar,30,13.43,3,2,10.0,0.0,0.0,0.0,0.0,53.56,0.724,0.0,0,0.0,0.0,70,20.8,10,3,7.0,0.057,0.0,0.0,0.0,264.46,0.754,0.0,0,4.5,0.0,40,7.37,7,1,-3.0,0.057,0.0,0.0,0.0,210.9,0.03,0.0,0,4.5,0.0
Wolframe107,14,23.29,3,3,4.67,0.071,0.0,0.214,0.0,763.19,0.769,0.0,0,0.0,0.0,24,19.33,7,3,3.43,0.042,0.0,0.0,0.042,538.66,0.565,0.0,0,0.0,0.0,10,-3.96,4,0,-1.24,-0.029,0.0,-0.214,0.042,-224.53,-0.204,0.0,0,0.0,0.0
akshadjaiswal,27,14.26,14,2,1.93,0.074,0.0,0.0,0.0,352.08,0.192,0.0,0,0.0,0.0,73,105.77,35,2,2.09,0.301,0.0,0.0,0.041,272.87,0.375,0.0,0,693.8,0.4,46,91.51,21,0,0.16,0.227,0.0,0.0,0.041,-79.21,0.183,0.0,0,693.8,0.4
navneet-rathi,11,14.82,1,1,11.0,0.0,0.0,0.0,0.0,2.11,0.9,0.0,0,0.0,0.0,89,16.97,12,2,7.42,0.022,0.0,0.067,0.0,191.14,0.67,0.0,0,0.0,0.0,78,2.15,11,1,-3.58,0.022,0.0,0.067,0.0,189.03,-0.23,0.0,0,0.0,0.0
2249abhi,13,27.0,6,2,2.17,0.154,0.0,0.077,0.0,833.85,0.417,0.0,0,0.0,0.0,59,31.76,10,4,5.9,0.0,0.0,0.017,0.0,40.0,0.414,0.0,0,32.0,0.0,46,4.76,4,2,3.73,-0.154,0.0,-0.06,0.0,-793.85,-0.003,0.0,0,32.0,0.0
MikeLippincott,22,21.0,7,1,3.14,0.364,0.0,0.0,0.0,549.74,0.714,0.0,0,0.0,0.0,14,12.71,4,1,3.5,0.0,0.0,0.0,0.0,1128.62,0.615,0.0,0,0.0,0.0,-8,-8.29,-3,0,0.36,-0.364,0.0,0.0,0.0,578.88,-0.099,0.0,0,0.0,0.0
levantocode,9,17.78,5,3,1.8,0.0,0.0,0.0,0.0,281.9,0.5,0.0,0,0.0,0.0,12,23.25,1,1,12.0,0.0,0.0,0.0,0.0,0.63,0.909,0.0,0,0.0,0.0,3,5.47,-4,-2,10.2,0.0,0.0,0.0,0.0,-281.27,0.409,0.0,0,0.0,0.0
Chiuzu-Chilumbu,53,28.79,10,5,5.3,0.075,0.0,0.245,0.0,151.96,0.654,0.0,0,0.0,0.0,31,48.16,8,2,3.88,0.129,0.0,0.258,0.0,55.17,0.567,0.0,0,15.0,0.0,-22,19.37,-2,-3,-1.42,0.054,0.0,0.013,0.0,-96.79,-0.087,0.0,0,15.0,0.0
blazittx,33,9.33,5,5,6.6,0.03,0.0,0.0,0.0,228.07,0.688,0.0,0,0.0,0.0,9,29.78,2,2,4.5,0.0,0.0,0.0,0.0,744.48,0.5,0.0,0,0.0,0.0,-24,20.45,-3,-3,-2.1,-0.03,0.0,0.0,0.0,516.41,-0.188,0.0,0,0.0,0.0
Gotppsn,11,10.27,2,5,5.5,0.0,0.0,0.091,0.0,216.06,0.8,0.0,0,0.0,0.0,5,16.0,1,2,5.0,0.0,0.0,0.0,0.0,0.23,1.0,0.0,0,0.0,0.0,-6,5.73,-1,-3,-0.5,0.0,0.0,-0.091,0.0,-215.83,0.2,0.0,0,0.0,0.0
JavIregui,56,10.64,4,5,14.0,0.018,0.0,0.446,0.0,185.04,0.927,0.0,0,0.0,0.0,44,18.2,2,5,22.0,0.0,0.0,0.0,0.0,5.05,0.977,0.0,0,0.0,0.0,-12,7.56,-2,0,8.0,-0.018,0.0,-0.446,0.0,-179.99,0.05,0.0,0,0.0,0.0
Ralo93,5,16.8,2,1,2.5,0.0,0.0,0.0,0.0,264.69,0.75,0.0,0,0.0,0.0,9,18.11,4,5,2.25,0.0,0.0,0.0,0.0,570.36,0.5,0.0,0,0.0,0.0,4,1.31,2,4,-0.25,0.0,0.0,0.0,0.0,305.67,-0.25,0.0,0,0.0,0.0
rverpillot,5,14.0,2,1,2.5,0.0,0.0,0.0,0.0,102.83,0.25,0.0,0,0.0,0.0,64,8.11,8,1,8.0,0.0,0.0,0.0,0.0,125.41,0.476,0.0,0,6.33,0.0,59,-5.89,6,0,5.5,0.0,0.0,0.0,0.0,22.58,0.226,0.0,0,6.33,0.0
JesseHilario,85,24.64,12,2,7.08,0.012,0.0,0.0,0.035,117.21,0.762,0.0,0,0.0,0.0,15,16.0,3,1,5.0,0.0,0.0,0.0,0.0,61.19,0.786,0.0,0,0.0,0.0,-70,-8.64,-9,-1,-2.08,-0.012,0.0,0.0,-0.035,-56.02,0.024,0.0,0,0.0,0.0
ProjectMutilation,36,27.92,13,1,2.77,0.0,0.0,0.0,0.0,384.73,0.514,0.0,0,0.0,0.0,8,31.38,5,1,1.6,0.125,0.0,0.0,0.0,1354.5,0.286,0.0,0,0.0,0.0,-28,3.46,-8,0,-1.17,0.125,0.0,0.0,0.0,969.77,-0.228,0.0,0,0.0,0.0
natefoo,18,57.28,8,1,2.25,0.278,0.0,0.0,0.0,292.26,0.588,0.0,0,0.0,0.0,15,28.27,10,1,1.5,0.0,0.0,0.0,0.0,1163.42,0.286,0.0,0,0.0,0.0,-3,-29.01,2,0,-0.75,-0.278,0.0,0.0,0.0,871.16,-0.302,0.0,0,0.0,0.0
fabieu,5,59.4,2,1,2.5,0.4,0.0,0.0,0.4,29.62,0.5,0.0,0,0.0,0.0,95,86.08,26,1,3.65,0.274,0.0,0.011,0.232,203.46,0.617,0.0,0,562.7,0.5,90,26.68,24,0,1.15,-0.126,0.0,0.011,-0.168,173.84,0.117,0.0,0,562.7,0.5
SeivenBell,81,29.02,9,4,9.0,0.012,0.0,0.025,0.0,75.69,0.4,0.0,0,0.0,0.0,12,15.58,6,2,2.0,0.0,0.0,0.0,0.0,440.42,0.364,0.0,0,0.0,0.0,-69,-13.44,-3,-2,-7.0,-0.012,0.0,-0.025,0.0,364.73,-0.036,0.0,0,0.0,0.0
AlanGreene,27,73.74,8,1,3.38,0.148,0.0,0.037,0.0,431.1,0.654,0.0,0,0.0,0.0,15,45.73,4,1,3.75,0.067,0.0,0.067,0.067,626.42,0.786,0.0,0,28.46,0.077,-12,-28.01,-4,0,0.37,-0.081,0.0,0.03,0.067,195.32,0.132,0.0,0,28.46,0.077
Energy-CeRBeR,24,39.62,5,2,4.8,0.0,0.0,0.125,0.0,76.77,0.478,0.0,0,0.0,0.0,76,41.64,15,5,5.07,0.184,0.0,0.0,0.0,43.18,0.467,0.0,0,2.63,0.0,52,2.02,10,3,0.27,0.184,0.0,-0.125,0.0,-33.59,-0.011,0.0,0,2.63,0.0
